doc_id,annotator,category,label
GT-131,gpt-oss-20b#r1,D1_imryd_resultados,0
GT-131,gpt-oss-20b#r1,D1_orden_logico,1
GT-131,gpt-oss-20b#r1,D2_coherencia,4
GT-131,gpt-oss-20b#r1,D3_conclusion_responde,0
GT-131,gpt-oss-20b#r1,D3_contextualizacion,0
GT-131,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-131,gpt-oss-20b#r1,D3_resultados_concretos,0
GT-131,gpt-oss-20b#r1,D4_consistencia,5
GT-131,gpt-oss-20b#r1,no_evaluable,0
GT-132,gpt-oss-20b#r1,D1_imryd_conclusiones,0
GT-132,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-132,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-132,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-132,gpt-oss-20b#r1,D1_orden_logico,1
GT-132,gpt-oss-20b#r1,D2_coherencia,5
GT-132,gpt-oss-20b#r1,D3_conclusion_responde,0
GT-132,gpt-oss-20b#r1,D3_contextualizacion,1
GT-132,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-132,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-132,gpt-oss-20b#r1,D4_consistencia,5
GT-132,gpt-oss-20b#r1,no_evaluable,0
GT-133,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-133,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-133,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-133,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-133,gpt-oss-20b#r1,D1_orden_logico,1
GT-133,gpt-oss-20b#r1,D2_coherencia,5
GT-133,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-133,gpt-oss-20b#r1,D3_contextualizacion,1
GT-133,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-133,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-133,gpt-oss-20b#r1,D4_consistencia,5
GT-133,gpt-oss-20b#r1,no_evaluable,0
GT-134,gpt-oss-20b#r1,D1_imryd_conclusiones,0
GT-134,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-134,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-134,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-134,gpt-oss-20b#r1,D1_orden_logico,1
GT-134,gpt-oss-20b#r1,D2_coherencia,5
GT-134,gpt-oss-20b#r1,D3_conclusion_responde,0
GT-134,gpt-oss-20b#r1,D3_contextualizacion,1
GT-134,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-134,gpt-oss-20b#r1,D3_resultados_concretos,0
GT-134,gpt-oss-20b#r1,D4_consistencia,5
GT-134,gpt-oss-20b#r1,no_evaluable,0
GT-135,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-135,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-135,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-135,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-135,gpt-oss-20b#r1,D1_orden_logico,1
GT-135,gpt-oss-20b#r1,D2_coherencia,5
GT-135,gpt-oss-20b#r1,D3_conclusion_responde,0
GT-135,gpt-oss-20b#r1,D3_contextualizacion,0
GT-135,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-135,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-135,gpt-oss-20b#r1,D4_consistencia,1
GT-135,gpt-oss-20b#r1,no_evaluable,0
GT-136,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-136,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-136,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-136,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-136,gpt-oss-20b#r1,D1_orden_logico,1
GT-136,gpt-oss-20b#r1,D2_coherencia,4
GT-136,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-136,gpt-oss-20b#r1,D3_contextualizacion,0
GT-136,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-136,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-136,gpt-oss-20b#r1,D4_consistencia,5
GT-136,gpt-oss-20b#r1,no_evaluable,0
GT-137,gpt-oss-20b#r1,D1_imryd_conclusiones,0
GT-137,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-137,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-137,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-137,gpt-oss-20b#r1,D1_orden_logico,1
GT-137,gpt-oss-20b#r1,D2_coherencia,4
GT-137,gpt-oss-20b#r1,D3_conclusion_responde,0
GT-137,gpt-oss-20b#r1,D3_contextualizacion,1
GT-137,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-137,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-137,gpt-oss-20b#r1,D4_consistencia,5
GT-137,gpt-oss-20b#r1,no_evaluable,0
GT-138,gpt-oss-20b#r1,D1_imryd_conclusiones,0
GT-138,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-138,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-138,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-138,gpt-oss-20b#r1,D1_orden_logico,1
GT-138,gpt-oss-20b#r1,D2_coherencia,4
GT-138,gpt-oss-20b#r1,D3_conclusion_responde,0
GT-138,gpt-oss-20b#r1,D3_contextualizacion,1
GT-138,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-138,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-138,gpt-oss-20b#r1,D4_consistencia,5
GT-138,gpt-oss-20b#r1,no_evaluable,0
GT-139,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-139,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-139,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-139,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-139,gpt-oss-20b#r1,D1_orden_logico,1
GT-139,gpt-oss-20b#r1,D2_coherencia,5
GT-139,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-139,gpt-oss-20b#r1,D3_contextualizacion,1
GT-139,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-139,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-139,gpt-oss-20b#r1,D4_consistencia,5
GT-139,gpt-oss-20b#r1,no_evaluable,0
GT-140,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-140,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-140,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-140,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-140,gpt-oss-20b#r1,D1_orden_logico,1
GT-140,gpt-oss-20b#r1,D2_coherencia,5
GT-140,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-140,gpt-oss-20b#r1,D3_contextualizacion,0
GT-140,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-140,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-140,gpt-oss-20b#r1,D4_consistencia,5
GT-140,gpt-oss-20b#r1,no_evaluable,0
GT-141,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-141,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-141,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-141,gpt-oss-20b#r1,D1_imryd_resultados,0
GT-141,gpt-oss-20b#r1,D1_orden_logico,1
GT-141,gpt-oss-20b#r1,D2_coherencia,4
GT-141,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-141,gpt-oss-20b#r1,D3_contextualizacion,1
GT-141,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-141,gpt-oss-20b#r1,D3_resultados_concretos,0
GT-141,gpt-oss-20b#r1,D4_consistencia,1
GT-141,gpt-oss-20b#r1,no_evaluable,0
GT-142,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-142,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-142,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-142,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-142,gpt-oss-20b#r1,D1_orden_logico,1
GT-142,gpt-oss-20b#r1,D2_coherencia,5
GT-142,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-142,gpt-oss-20b#r1,D3_contextualizacion,1
GT-142,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-142,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-142,gpt-oss-20b#r1,D4_consistencia,5
GT-142,gpt-oss-20b#r1,no_evaluable,0
GT-143,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-143,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-143,gpt-oss-20b#r1,D1_imryd_objetivo,0
GT-143,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-143,gpt-oss-20b#r1,D1_orden_logico,1
GT-143,gpt-oss-20b#r1,D2_coherencia,5
GT-143,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-143,gpt-oss-20b#r1,D3_contextualizacion,1
GT-143,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-143,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-143,gpt-oss-20b#r1,D4_consistencia,5
GT-143,gpt-oss-20b#r1,no_evaluable,0
GT-144,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-144,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-144,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-144,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-144,gpt-oss-20b#r1,D1_orden_logico,1
GT-144,gpt-oss-20b#r1,D2_coherencia,5
GT-144,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-144,gpt-oss-20b#r1,D3_contextualizacion,1
GT-144,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-144,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-144,gpt-oss-20b#r1,D4_consistencia,5
GT-144,gpt-oss-20b#r1,no_evaluable,0
GT-145,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-145,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-145,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-145,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-145,gpt-oss-20b#r1,D1_orden_logico,1
GT-145,gpt-oss-20b#r1,D2_coherencia,5
GT-145,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-145,gpt-oss-20b#r1,D3_contextualizacion,0
GT-145,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-145,gpt-oss-20b#r1,D3_resultados_concretos,0
GT-145,gpt-oss-20b#r1,D4_consistencia,5
GT-145,gpt-oss-20b#r1,no_evaluable,0
GT-146,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-146,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-146,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-146,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-146,gpt-oss-20b#r1,D1_orden_logico,1
GT-146,gpt-oss-20b#r1,D2_coherencia,5
GT-146,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-146,gpt-oss-20b#r1,D3_contextualizacion,1
GT-146,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-146,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-146,gpt-oss-20b#r1,D4_consistencia,5
GT-146,gpt-oss-20b#r1,no_evaluable,0
GT-147,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-147,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-147,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-147,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-147,gpt-oss-20b#r1,D1_orden_logico,1
GT-147,gpt-oss-20b#r1,D2_coherencia,5
GT-147,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-147,gpt-oss-20b#r1,D3_contextualizacion,1
GT-147,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-147,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-147,gpt-oss-20b#r1,D4_consistencia,4
GT-147,gpt-oss-20b#r1,no_evaluable,0
GT-148,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-148,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-148,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-148,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-148,gpt-oss-20b#r1,D1_orden_logico,1
GT-148,gpt-oss-20b#r1,D2_coherencia,5
GT-148,gpt-oss-20b#r1,D3_conclusion_responde,0
GT-148,gpt-oss-20b#r1,D3_contextualizacion,0
GT-148,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-148,gpt-oss-20b#r1,D3_resultados_concretos,0
GT-148,gpt-oss-20b#r1,D4_consistencia,2
GT-148,gpt-oss-20b#r1,no_evaluable,0
GT-149,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-149,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-149,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-149,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-149,gpt-oss-20b#r1,D1_orden_logico,1
GT-149,gpt-oss-20b#r1,D2_coherencia,5
GT-149,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-149,gpt-oss-20b#r1,D3_contextualizacion,1
GT-149,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-149,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-149,gpt-oss-20b#r1,D4_consistencia,5
GT-149,gpt-oss-20b#r1,no_evaluable,0
GT-150,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-150,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-150,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-150,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-150,gpt-oss-20b#r1,D1_orden_logico,1
GT-150,gpt-oss-20b#r1,D2_coherencia,5
GT-150,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-150,gpt-oss-20b#r1,D3_contextualizacion,0
GT-150,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-150,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-150,gpt-oss-20b#r1,D4_consistencia,5
GT-150,gpt-oss-20b#r1,no_evaluable,0
GT-151,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-151,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-151,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-151,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-151,gpt-oss-20b#r1,D1_orden_logico,1
GT-151,gpt-oss-20b#r1,D2_coherencia,5
GT-151,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-151,gpt-oss-20b#r1,D3_contextualizacion,1
GT-151,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-151,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-151,gpt-oss-20b#r1,D4_consistencia,5
GT-151,gpt-oss-20b#r1,no_evaluable,0
GT-152,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-152,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-152,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-152,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-152,gpt-oss-20b#r1,D1_orden_logico,1
GT-152,gpt-oss-20b#r1,D2_coherencia,5
GT-152,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-152,gpt-oss-20b#r1,D3_contextualizacion,1
GT-152,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-152,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-152,gpt-oss-20b#r1,D4_consistencia,1
GT-152,gpt-oss-20b#r1,no_evaluable,0
GT-153,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-153,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-153,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-153,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-153,gpt-oss-20b#r1,D1_orden_logico,1
GT-153,gpt-oss-20b#r1,D2_coherencia,5
GT-153,gpt-oss-20b#r1,D3_conclusion_responde,0
GT-153,gpt-oss-20b#r1,D3_contextualizacion,0
GT-153,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-153,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-153,gpt-oss-20b#r1,D4_consistencia,5
GT-153,gpt-oss-20b#r1,no_evaluable,0
GT-154,gpt-oss-20b#r1,D1_imryd_conclusiones,0
GT-154,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-154,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-154,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-154,gpt-oss-20b#r1,D1_orden_logico,1
GT-154,gpt-oss-20b#r1,D2_coherencia,4
GT-154,gpt-oss-20b#r1,D3_conclusion_responde,0
GT-154,gpt-oss-20b#r1,D3_contextualizacion,0
GT-154,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-154,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-154,gpt-oss-20b#r1,D4_consistencia,5
GT-154,gpt-oss-20b#r1,no_evaluable,0
GT-155,gpt-oss-20b#r1,D1_imryd_conclusiones,0
GT-155,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-155,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-155,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-155,gpt-oss-20b#r1,D1_orden_logico,1
GT-155,gpt-oss-20b#r1,D2_coherencia,4
GT-155,gpt-oss-20b#r1,D3_conclusion_responde,0
GT-155,gpt-oss-20b#r1,D3_contextualizacion,0
GT-155,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-155,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-155,gpt-oss-20b#r1,D4_consistencia,5
GT-155,gpt-oss-20b#r1,no_evaluable,0
GT-156,gpt-oss-20b#r1,D1_imryd_conclusiones,0
GT-156,gpt-oss-20b#r1,D1_imryd_metodologia,0
GT-156,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-156,gpt-oss-20b#r1,D1_imryd_resultados,0
GT-156,gpt-oss-20b#r1,D1_orden_logico,0
GT-156,gpt-oss-20b#r1,D2_coherencia,4
GT-156,gpt-oss-20b#r1,D3_conclusion_responde,0
GT-156,gpt-oss-20b#r1,D3_contextualizacion,1
GT-156,gpt-oss-20b#r1,D3_metodo_detallado,0
GT-156,gpt-oss-20b#r1,D3_resultados_concretos,0
GT-156,gpt-oss-20b#r1,no_evaluable,1
GT-157,gpt-oss-20b#r1,D1_imryd_conclusiones,0
GT-157,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-157,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-157,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-157,gpt-oss-20b#r1,D1_orden_logico,1
GT-157,gpt-oss-20b#r1,D2_coherencia,4
GT-157,gpt-oss-20b#r1,D3_conclusion_responde,0
GT-157,gpt-oss-20b#r1,D3_contextualizacion,0
GT-157,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-157,gpt-oss-20b#r1,D3_resultados_concretos,0
GT-157,gpt-oss-20b#r1,D4_consistencia,5
GT-157,gpt-oss-20b#r1,no_evaluable,0
GT-158,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-158,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-158,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-158,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-158,gpt-oss-20b#r1,D1_orden_logico,1
GT-158,gpt-oss-20b#r1,D2_coherencia,5
GT-158,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-158,gpt-oss-20b#r1,D3_contextualizacion,1
GT-158,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-158,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-158,gpt-oss-20b#r1,D4_consistencia,5
GT-158,gpt-oss-20b#r1,no_evaluable,0
GT-159,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-159,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-159,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-159,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-159,gpt-oss-20b#r1,D1_orden_logico,1
GT-159,gpt-oss-20b#r1,D2_coherencia,5
GT-159,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-159,gpt-oss-20b#r1,D3_contextualizacion,0
GT-159,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-159,gpt-oss-20b#r1,D3_resultados_concretos,0
GT-159,gpt-oss-20b#r1,D4_consistencia,5
GT-159,gpt-oss-20b#r1,no_evaluable,0
GT-160,gpt-oss-20b#r1,D1_imryd_conclusiones,1
GT-160,gpt-oss-20b#r1,D1_imryd_metodologia,1
GT-160,gpt-oss-20b#r1,D1_imryd_objetivo,1
GT-160,gpt-oss-20b#r1,D1_imryd_resultados,1
GT-160,gpt-oss-20b#r1,D1_orden_logico,1
GT-160,gpt-oss-20b#r1,D2_coherencia,4
GT-160,gpt-oss-20b#r1,D3_conclusion_responde,1
GT-160,gpt-oss-20b#r1,D3_contextualizacion,0
GT-160,gpt-oss-20b#r1,D3_metodo_detallado,1
GT-160,gpt-oss-20b#r1,D3_resultados_concretos,1
GT-160,gpt-oss-20b#r1,D4_consistencia,5
GT-160,gpt-oss-20b#r1,no_evaluable,0
GT-001,gpt-oss-20b#r2,D1_imryd_conclusiones,0
GT-001,gpt-oss-20b#r2,D1_imryd_metodologia,1
GT-001,gpt-oss-20b#r2,D1_imryd_objetivo,1
GT-001,gpt-oss-20b#r2,D1_imryd_resultados,1
GT-001,gpt-oss-20b#r2,D1_orden_logico,1
GT-001,gpt-oss-20b#r2,D2_coherencia,5
GT-001,gpt-oss-20b#r2,D3_conclusion_responde,1
GT-001,gpt-oss-20b#r2,D3_contextualizacion,0
GT-001,gpt-oss-20b#r2,D3_metodo_detallado,1
GT-001,gpt-oss-20b#r2,D3_resultados_concretos,1
GT-001,gpt-oss-20b#r2,D4_consistencia,5
GT-001,gpt-oss-20b#r2,no_evaluable,0
GT-002,gpt-oss-20b#r2,D1_imryd_conclusiones,1
GT-002,gpt-oss-20b#r2,D1_imryd_metodologia,1
GT-002,gpt-oss-20b#r2,D1_imryd_objetivo,1
GT-002,gpt-oss-20b#r2,D1_imryd_resultados,0
GT-002,gpt-oss-20b#r2,D1_orden_logico,1
GT-002,gpt-oss-20b#r2,D2_coherencia,5
GT-002,gpt-oss-20b#r2,D3_conclusion_responde,1
GT-002,gpt-oss-20b#r2,D3_contextualizacion,0
GT-002,gpt-oss-20b#r2,D3_metodo_detallado,0
GT-002,gpt-oss-20b#r2,D3_resultados_concretos,0
GT-002,gpt-oss-20b#r2,D4_consistencia,5
GT-002,gpt-oss-20b#r2,no_evaluable,0
GT-003,gpt-oss-20b#r2,D1_imryd_conclusiones,0
GT-003,gpt-oss-20b#r2,D1_imryd_metodologia,0
GT-003,gpt-oss-20b#r2,D1_imryd_objetivo,1
GT-003,gpt-oss-20b#r2,D1_imryd_resultados,0
GT-003,gpt-oss-20b#r2,D1_orden_logico,0
GT-003,gpt-oss-20b#r2,D2_coherencia,5
GT-003,gpt-oss-20b#r2,D3_conclusion_responde,0
GT-003,gpt-oss-20b#r2,D3_contextualizacion,0
GT-003,gpt-oss-20b#r2,D3_metodo_detallado,0
GT-003,gpt-oss-20b#r2,D3_resultados_concretos,0
GT-003,gpt-oss-20b#r2,no_evaluable,1
GT-004,gpt-oss-20b#r2,D1_imryd_conclusiones,1
GT-004,gpt-oss-20b#r2,D1_imryd_metodologia,1
GT-004,gpt-oss-20b#r2,D1_imryd_objetivo,1
GT-004,gpt-oss-20b#r2,D1_imryd_resultados,1
GT-004,gpt-oss-20b#r2,D1_orden_logico,1
GT-004,gpt-oss-20b#r2,D2_coherencia,5
GT-004,gpt-oss-20b#r2,D3_conclusion_responde,1
GT-004,gpt-oss-20b#r2,D3_contextualizacion,1
GT-004,gpt-oss-20b#r2,D3_metodo_detallado,1
GT-004,gpt-oss-20b#r2,D3_resultados_concretos,1
GT-004,gpt-oss-20b#r2,D4_consistencia,5
GT-004,gpt-oss-20b#r2,no_evaluable,0
GT-005,gpt-oss-20b#r2,D1_imryd_conclusiones,0
GT-005,gpt-oss-20b#r2,D1_imryd_metodologia,1
GT-005,gpt-oss-20b#r2,D1_imryd_objetivo,1
GT-005,gpt-oss-20b#r2,D1_imryd_resultados,1
GT-005,gpt-oss-20b#r2,D1_orden_logico,1
GT-005,gpt-oss-20b#r2,D2_coherencia,4
GT-005,gpt-oss-20b#r2,D3_conclusion_responde,0
GT-005,gpt-oss-20b#r2,D3_contextualizacion,1
GT-005,gpt-oss-20b#r2,D3_metodo_detallado,1
GT-005,gpt-oss-20b#r2,D3_resultados_concretos,1
GT-005,gpt-oss-20b#r2,D4_consistencia,5
GT-005,gpt-oss-20b#r2,no_evaluable,0
GT-006,gpt-oss-20b#r2,D1_imryd_conclusiones,0
GT-006,gpt-oss-20b#r2,D1_imryd_metodologia,1
GT-006,gpt-oss-20b#r2,D1_imryd_objetivo,1
GT-006,gpt-oss-20b#r2,D1_imryd_resultados,0
GT-006,gpt-oss-20b#r2,D1_orden_logico,1
GT-006,gpt-oss-20b#r2,D2_coherencia,5
GT-006,gpt-oss-20b#r2,D3_conclusion_responde,0
GT-006,gpt-oss-20b#r2,D3_contextualizacion,1
GT-006,gpt-oss-20b#r2,D3_metodo_detallado,1
GT-006,gpt-oss-20b#r2,D3_resultados_concretos,0
GT-006,gpt-oss-20b#r2,D4_consistencia,5
GT-006,gpt-oss-20b#r2,no_evaluable,0
GT-007,gpt-oss-20b#r2,D1_imryd_conclusiones,0
GT-007,gpt-oss-20b#r2,D1_imryd_metodologia,1
GT-007,gpt-oss-20b#r2,D1_imryd_objetivo,1
GT-007,gpt-oss-20b#r2,D1_imryd_resultados,1
GT-007,gpt-oss-20b#r2,D1_orden_logico,1
GT-007,gpt-oss-20b#r2,D2_coherencia,4
GT-007,gpt-oss-20b#r2,D3_conclusion_responde,0
GT-007,gpt-oss-20b#r2,D3_contextualizacion,1
GT-007,gpt-oss-20b#r2,D3_metodo_detallado,1
GT-007,gpt-oss-20b#r2,D3_resultados_concretos,1
GT-007,gpt-oss-20b#r2,D4_consistencia,5
GT-007,gpt-oss-20b#r2,no_evaluable,0
GT-008,gpt-oss-20b#r2,D1_imryd_conclusiones,1
GT-008,gpt-oss-20b#r2,D1_imryd_metodologia,1
GT-008,gpt-oss-20b#r2,D1_imryd_objetivo,1
GT-008,gpt-oss-20b#r2,D1_imryd_resultados,1
GT-008,gpt-oss-20b#r2,D1_orden_logico,1
GT-008,gpt-oss-20b#r2,D2_coherencia,4
GT-008,gpt-oss-20b#r2,D3_conclusion_responde,1
GT-008,gpt-oss-20b#r2,D3_contextualizacion,0
GT-008,gpt-oss-20b#r2,D3_metodo_detallado,1
GT-008,gpt-oss-20b#r2,D3_resultados_concretos,1
GT-008,gpt-oss-20b#r2,D4_consistencia,5
GT-008,gpt-oss-20b#r2,no_evaluable,0
GT-009,gpt-oss-20b#r2,D1_imryd_conclusiones,1
GT-009,gpt-oss-20b#r2,D1_imryd_metodologia,1
GT-009,gpt-oss-20b#r2,D1_imryd_objetivo,1
GT-009,gpt-oss-20b#r2,D1_imryd_resultados,1
GT-009,gpt-oss-20b#r2,D1_orden_logico,1
GT-009,gpt-oss-20b#r2,D2_coherencia,4
GT-009,gpt-oss-20b#r2,D3_conclusion_responde,1
GT-009,gpt-oss-20b#r2,D3_contextualizacion,0
GT-009,gpt-oss-20b#r2,D3_metodo_detallado,1
GT-009,gpt-oss-20b#r2,D3_resultados_concretos,1
GT-009,gpt-oss-20b#r2,D4_consistencia,5
